CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
17284.0,60,6,32.61,3,1,3,313
17286.0,21,1,8.5,2,4,4,244
17287.0,26,5,46.230000000000004,2,2,2,222
17288.0,9,7,158.73,1,1,1,111
17289.0,31,3,18.759999999999998,2,2,3,223
17290.0,3,2,7.36,1,3,4,134
17291.0,308,1,550.8000000000001,4,4,1,441
17293.0,8,9,211.72999999999996,1,1,1,111
17295.0,28,3,41.400000000000006,2,2,3,223
17297.0,17,1,9.95,1,4,4,144
17298.0,101,2,37.83,3,3,3,333
17299.0,11,4,68.03999999999999,1,2,2,122
17301.0,21,1,4.15,2,4,4,244
17302.0,14,5,47.7,1,2,2,122
17303.0,361,1,1.45,4,4,4,444
17306.0,10,19,2607.83,1,1,1,111
17309.0,95,1,4.949999999999999,3,4,4,344
17311.0,78,2,49.9,3,3,2,332
17312.0,138,3,267.75,4,2,1,421
17313.0,31,1,90.0,2,4,2,242
17314.0,24,8,172.80000000000004,2,1,1,211
17315.0,1,38,1069.9899999999998,1,1,1,111
17317.0,46,3,691.92,2,2,1,221
17320.0,100,2,43.75,3,3,3,333
17321.0,8,2,45.4,1,3,2,132
17323.0,15,7,25.109999999999996,1,1,3,113
17324.0,17,3,35.5,1,2,3,123
17325.0,280,1,11.7,4,4,4,444
17329.0,14,2,13.850000000000001,1,3,4,134
17330.0,22,2,158.4,2,3,1,231
17331.0,123,1,175.2,3,4,1,341
17333.0,85,1,39.599999999999994,3,4,3,343
17334.0,302,2,50.099999999999994,4,3,2,432
17337.0,151,4,34.92,4,2,3,423
17338.0,17,8,90.9,1,1,2,112
17339.0,94,2,97.80000000000001,3,3,2,332
17340.0,29,10,288.12,2,1,1,211
17341.0,156,2,24.46,4,3,3,433
17343.0,355,1,35.7,4,4,3,443
17344.0,46,1,5.95,2,4,4,244
17345.0,15,4,48.63,1,2,2,122
17346.0,3,14,62.96000000000001,1,1,2,112
17347.0,86,1,228.96,3,4,1,341
17348.0,14,5,52.37,1,2,2,122
17349.0,179,1,12.75,4,4,4,444
17350.0,8,4,55.14,1,2,2,122
17351.0,36,3,53.550000000000004,2,2,2,222
17353.0,129,2,435.0,3,3,1,331
17354.0,50,1,14.25,3,4,4,344
17356.0,311,1,28.049999999999997,4,4,3,443
17357.0,24,2,75.26,2,3,2,232
17358.0,303,2,17.1,4,3,4,434
17359.0,11,1,1.25,1,4,4,144
17360.0,17,3,16.28,1,2,4,124
17361.0,49,3,49.17,2,2,2,222
17362.0,239,2,12.2,4,3,4,434
17364.0,0,11,231.95999999999998,1,1,1,111
17365.0,12,8,62.5,1,1,2,112
17367.0,238,1,17.4,4,4,4,444
17368.0,23,8,382.30999999999995,2,1,1,211
17370.0,72,4,69.96,3,2,2,322
17371.0,17,3,4.22,1,2,4,124
17372.0,40,8,67.25,2,1,2,212
17373.0,40,4,75.38,2,2,2,222
17374.0,218,2,30.9,4,3,3,433
17375.0,199,3,13.5,4,2,4,424
17376.0,70,2,12.399999999999999,3,3,4,334
17377.0,23,19,142.66,2,1,1,211
17379.0,11,1,2.08,1,4,4,144
17381.0,8,26,4113.84,1,1,1,111
17382.0,65,1,50.400000000000006,3,4,2,342
17383.0,4,1,2.95,1,4,4,144
17384.0,19,2,17.85,2,3,3,233
17385.0,14,1,15.0,1,4,4,144
17386.0,7,6,439.86000000000007,1,1,1,111
17387.0,19,2,50.400000000000006,2,3,2,232
17388.0,77,4,777.2,3,2,1,321
17389.0,0,34,4981.640000000001,1,1,1,111
17391.0,163,2,305.28000000000003,4,3,1,431
17392.0,306,2,3.5999999999999996,4,3,4,434
17394.0,219,1,9.95,4,4,4,444
17396.0,39,7,1762.4,2,1,1,211
17397.0,22,2,13.850000000000001,2,3,4,234
17398.0,114,3,72.3,3,2,2,322
17400.0,126,5,40.67,3,2,3,323
17402.0,4,11,763.22,1,1,1,111
17403.0,36,1,15.0,2,4,4,244
17405.0,1,3,27.42,1,2,3,123
17406.0,333,2,267.7,4,3,1,431
17408.0,163,1,12.75,4,4,4,444
17409.0,184,2,77.65,4,3,2,432
17410.0,16,5,86.7,1,2,2,122
17411.0,12,3,47.42,1,2,2,122
17412.0,2,6,113.26,1,1,2,112
17414.0,43,2,194.4,2,3,1,231
17415.0,79,1,170.0,3,4,1,341
17416.0,29,7,488.49000000000007,2,1,1,211
17418.0,42,2,28.160000000000004,2,3,3,233
17419.0,11,10,197.51999999999998,1,1,1,111
17420.0,50,2,40.7,3,3,3,333
17422.0,16,6,130.16,1,1,1,111
17423.0,46,2,40.1,2,3,3,233
17425.0,19,2,87.2,2,3,2,232
17426.0,8,6,130.2,1,1,1,111
17427.0,71,1,30.0,3,4,3,343
17428.0,0,27,2010.3400000000001,1,1,1,111
17429.0,128,3,33.519999999999996,3,2,3,323
17430.0,32,2,25.8,2,3,3,233
17431.0,313,1,5.8500000000000005,4,4,4,444
17432.0,18,2,9.65,2,3,4,234
17433.0,88,1,0.85,3,4,4,344
17434.0,2,7,175.72000000000003,1,1,1,111
17436.0,1,2,63.3,1,3,2,132
17438.0,253,1,25.5,4,4,3,443
17440.0,156,3,140.22,4,2,1,421
17442.0,36,6,112.2,2,1,2,212
17446.0,176,2,26.400000000000002,4,3,3,433
17447.0,40,2,40.26,2,3,3,233
17449.0,2,7,65.86,1,1,2,112
17450.0,8,44,25953.51,1,1,1,111
17451.0,1,7,112.15,1,1,2,112
17453.0,17,2,18.599999999999998,1,3,3,133
17454.0,192,4,69.8,4,2,2,422
17455.0,203,1,16.5,4,4,4,444
17456.0,365,1,10.2,4,4,4,444
17457.0,126,5,826.5999999999999,3,2,1,321
17458.0,15,1,12.450000000000001,1,4,4,144
17459.0,43,2,8.73,2,3,4,234
17460.0,94,4,68.4,3,2,2,322
17461.0,22,3,34.099999999999994,2,2,3,223
17462.0,60,2,98.36,3,3,2,332
17463.0,16,5,64.95,1,2,2,122
17464.0,158,1,71.4,4,4,2,442
17466.0,10,2,30.450000000000003,1,3,3,133
17468.0,10,2,47.0,1,3,2,132
17469.0,16,5,114.39999999999999,1,2,2,122
17470.0,44,4,73.62,2,2,2,222
17472.0,191,3,23.82,4,2,3,423
17475.0,79,1,26.099999999999998,3,4,3,343
17480.0,77,1,35.400000000000006,3,4,3,343
17481.0,3,4,59.400000000000006,1,2,2,122
17483.0,65,3,58.5,3,2,2,322
17486.0,261,1,17.0,4,4,4,444
17489.0,58,2,25.2,3,3,3,333
17490.0,0,7,299.94,1,1,1,111
17491.0,1,9,381.75,1,1,1,111
17492.0,248,1,10.2,4,4,4,444
17495.0,7,2,50.28,1,3,2,132
17496.0,358,1,9.0,4,4,4,444
17498.0,75,1,15.0,3,4,4,344
17499.0,289,1,20.4,4,4,3,443
17500.0,17,3,1105.0,1,2,1,121
17501.0,220,2,25.950000000000003,4,3,3,433
17502.0,9,4,108.30000000000001,1,2,2,122
17503.0,2,2,59.96,1,3,2,132
17504.0,206,9,289.28,4,1,1,411
17505.0,161,2,49.65,4,3,2,432
17506.0,75,1,25.0,3,4,3,343
17507.0,261,2,15.149999999999999,4,3,4,434
17509.0,57,8,134.19,3,1,1,311
17510.0,24,1,22.5,2,4,3,243
17511.0,2,29,3480.01,1,1,1,111
17512.0,28,10,589.5200000000001,2,1,1,211
17513.0,72,1,70.8,3,4,2,342
17514.0,128,1,2.95,3,4,4,344
17515.0,31,4,43.2,2,2,3,223
17516.0,15,5,28.75,1,2,3,123
17517.0,308,1,11.7,4,4,4,444
17519.0,17,5,106.10000000000001,1,2,2,122
17520.0,53,1,15.0,3,4,4,344
17521.0,29,3,35.16,2,2,3,223
17522.0,1,5,119.29999999999998,1,2,2,122
17523.0,11,4,150.95999999999998,1,2,1,121
17524.0,361,1,8.25,4,4,4,444
17525.0,359,1,102.0,4,4,2,442
17526.0,4,4,203.20000000000002,1,2,1,121
17527.0,53,4,103.56,3,2,2,322
17528.0,1,8,115.24,1,1,2,112
17530.0,1,10,144.17000000000002,1,1,1,111
17531.0,190,1,15.9,4,4,4,444
17534.0,53,1,24.96,3,4,3,343
17535.0,280,1,10.2,4,4,4,444
17536.0,177,1,25.5,4,4,3,443
17537.0,29,2,24.669999999999998,2,3,3,233
17538.0,25,1,7.9,2,4,4,244
17540.0,24,2,35.550000000000004,2,3,3,233
17542.0,269,1,20.4,4,4,3,443
17545.0,43,3,16.15,2,2,4,224
17548.0,233,1,30.0,4,4,3,443
17549.0,23,2,46.8,2,3,2,232
17550.0,197,3,5.65,4,2,4,424
17551.0,359,1,17.0,4,4,4,444
17552.0,60,2,39.900000000000006,3,3,3,333
17553.0,129,1,237.60000000000002,3,4,1,341
17554.0,1,5,159.06,1,2,1,121
17555.0,19,2,9.85,2,3,4,234
17556.0,205,1,10.5,4,4,4,444
17557.0,14,3,42.75,1,2,3,123
17560.0,94,5,202.3,3,2,1,321
17561.0,19,1,6.25,2,4,4,244
17562.0,14,7,140.98,1,1,1,111
17564.0,24,3,24.0,2,2,3,223
17566.0,8,2,11.64,1,3,4,134
17567.0,7,7,212.09,1,1,1,111
17569.0,332,1,17.700000000000003,4,4,3,443
17571.0,50,4,55.1,3,2,2,322
17572.0,71,3,69.9,3,2,2,322
17573.0,29,3,29.46,2,2,3,223
17574.0,242,1,35.7,4,4,3,443
17576.0,8,19,146.8,1,1,1,111
17578.0,218,1,18.72,4,4,3,443
17579.0,4,3,63.800000000000004,1,2,2,122
17580.0,252,3,65.65,4,2,2,422
17581.0,0,23,813.61,1,1,1,111
17582.0,236,1,1.7399999999999998,4,4,4,444
17584.0,7,2,54.6,1,3,2,132
17585.0,109,4,17.290000000000003,3,2,4,324
17588.0,100,3,289.02,3,2,1,321
17589.0,60,4,34.45,3,2,3,323
17590.0,2,3,25.459999999999997,1,2,3,123
17591.0,73,6,147.35,3,1,1,311
17593.0,3,5,108.53,1,2,2,122
17594.0,85,2,67.0,3,3,2,332
17595.0,12,2,7.0600000000000005,1,3,4,134
17596.0,23,6,65.32,2,1,2,212
17597.0,213,1,19.799999999999997,4,4,3,443
17600.0,17,1,16.65,1,4,4,144
17601.0,239,1,30.0,4,4,3,443
17602.0,2,6,46.8,1,1,2,112
17603.0,78,1,9.899999999999999,3,4,4,344
17604.0,217,2,5.46,4,3,4,434
17608.0,33,2,11.7,2,3,4,234
17609.0,40,5,64.41,2,2,2,222
17611.0,7,15,182.81000000000003,1,1,1,111
17612.0,53,6,65.1,3,1,2,312
17613.0,22,14,457.7500000000001,2,1,1,211
17614.0,57,1,3.75,3,4,4,344
17615.0,130,3,44.3,3,2,3,323
17616.0,173,2,244.79999999999998,4,3,1,431
17618.0,5,3,115.0,1,2,2,122
17619.0,312,1,0.85,4,4,4,444
17620.0,59,1,20.4,3,4,3,343
17621.0,21,3,214.07999999999998,2,2,1,221
17623.0,32,1,15.0,2,4,4,244
17624.0,14,2,50.8,1,3,2,132
17625.0,18,4,16.45,2,2,4,224
17628.0,81,1,16.35,3,4,4,344
17629.0,5,8,131.34,1,1,1,111
17630.0,169,2,43.199999999999996,4,3,3,433
17631.0,1,3,47.13000000000001,1,2,2,122
17633.0,31,4,111.51,2,2,2,222
17634.0,36,9,104.35000000000001,2,1,2,212
17636.0,19,1,15.0,2,4,4,244
17637.0,31,2,35.7,2,3,3,233
17639.0,276,1,19.9,4,4,3,443
17640.0,86,1,107.28,3,4,2,342
17642.0,119,2,20.94,3,3,3,333
17644.0,1,11,256.01,1,1,1,111
17646.0,219,3,62.7,4,2,2,422
17647.0,65,1,22.5,3,4,3,343
17648.0,60,4,95.1,3,2,2,322
17649.0,138,1,15.0,4,4,4,444
17650.0,21,1,30.0,2,4,3,243
17651.0,11,10,230.92000000000002,1,1,1,111
17652.0,25,12,286.47,2,1,1,211
17653.0,36,4,143.1,2,2,1,221
17654.0,277,1,7.5,4,4,4,444
17655.0,10,6,174.15,1,1,1,111
17656.0,73,5,111.66,3,2,2,322
17658.0,25,2,63.96,2,3,2,232
17659.0,17,11,201.13,1,1,1,111
17660.0,141,1,3.75,4,4,4,444
17663.0,25,7,132.94,2,1,1,211
17664.0,18,2,21.1,2,3,3,233
17666.0,3,2,39.0,1,3,3,133
17667.0,66,5,100.02000000000001,3,2,2,322
17668.0,1,2,45.599999999999994,1,3,2,132
17669.0,42,7,392.3,2,1,1,211
17670.0,227,1,31.8,4,4,3,443
17671.0,15,4,118.6,1,2,2,122
17672.0,50,2,136.8,3,3,1,331
17673.0,1,6,108.30000000000001,1,1,2,112
17674.0,74,1,5.04,3,4,4,344
17675.0,1,30,1022.4599999999999,1,1,1,111
17676.0,4,5,89.0,1,2,2,122
17677.0,1,26,1558.75,1,1,1,111
17678.0,263,1,17.4,4,4,4,444
17679.0,52,2,120.96000000000001,3,3,2,332
17680.0,23,1,33.0,2,4,3,243
17682.0,10,5,133.06,1,2,1,121
17684.0,43,1,4.5600000000000005,2,4,4,244
17685.0,16,6,291.6,1,1,1,111
17686.0,7,7,117.36,1,1,2,112
17690.0,30,12,432.19000000000005,2,1,1,211
17691.0,358,1,16.8,4,4,4,444
17692.0,127,4,90.17999999999999,3,2,2,322
17693.0,137,1,15.0,4,4,4,444
17694.0,141,1,30.0,4,4,3,443
17695.0,131,2,36.6,3,3,3,333
17696.0,38,8,175.68,2,1,1,211
17697.0,236,1,12.600000000000001,4,4,4,444
17698.0,260,1,17.4,4,4,4,444
17700.0,16,4,131.39999999999998,1,2,1,121
17701.0,252,1,17.0,4,4,4,444
17702.0,30,4,222.29999999999998,2,2,1,221
17703.0,35,3,53.4,2,2,2,222
17704.0,168,2,60.3,4,3,2,432
17705.0,3,9,224.1,1,1,1,111
17706.0,4,14,515.84,1,1,1,111
17707.0,185,2,66.0,4,3,2,432
17708.0,187,2,5.0,4,3,4,434
17709.0,169,1,11.9,4,4,4,444
17711.0,10,2,21.810000000000002,1,3,3,133
17712.0,44,1,14.850000000000001,2,4,4,244
17714.0,320,1,15.0,4,4,4,444
17715.0,200,1,326.4,4,4,1,441
17716.0,22,11,308.0,2,1,1,211
17718.0,232,1,20.4,4,4,3,443
17719.0,37,15,316.09,2,1,1,211
17720.0,26,3,107.72,2,2,2,222
17722.0,96,3,49.56,3,2,2,322
17723.0,127,6,3112.5000000000005,3,1,1,311
17724.0,71,3,68.4,3,2,2,322
17725.0,16,11,244.3,1,1,1,111
17727.0,15,1,12.600000000000001,1,4,4,144
17728.0,3,3,43.32,1,2,3,123
17730.0,3,13,612.7099999999999,1,1,1,111
17731.0,79,4,101.41000000000001,3,2,2,322
17733.0,38,2,33.8,2,3,3,233
17734.0,53,3,54.6,3,2,2,322
17735.0,2,18,433.99999999999994,1,1,1,111
17736.0,9,3,79.31,1,2,2,122
17737.0,9,2,32.19,1,3,3,133
17738.0,19,4,107.22,2,2,2,222
17739.0,11,7,667.47,1,1,1,111
17742.0,113,2,41.4,3,3,3,333
17744.0,3,6,143.88,1,1,1,111
17746.0,240,1,31.6,4,4,3,443
17747.0,112,1,71.4,3,4,2,342
17749.0,178,2,29.25,4,3,3,433
17750.0,5,9,141.38000000000002,1,1,1,111
17752.0,359,1,80.64,4,4,2,442
17754.0,0,5,216.56,1,2,1,121
17757.0,1,28,640.1699999999998,1,1,1,111
17758.0,19,8,117.7,2,1,2,212
17759.0,17,3,26.45,1,2,3,123
17760.0,21,1,3.75,2,4,4,244
17761.0,32,1,69.36,2,4,2,242
17763.0,263,1,15.0,4,4,4,444
17764.0,50,2,8.97,3,3,4,334
17765.0,158,3,27.55,4,2,3,423
17767.0,15,1,8.3,1,4,4,144
17768.0,8,3,50.04,1,2,2,122
17769.0,12,10,183.24,1,1,1,111
17770.0,198,5,132.64999999999998,4,2,1,421
17771.0,56,2,3.03,3,3,4,334
17772.0,10,2,8.7,1,3,4,134
17774.0,96,4,21.8,3,2,3,323
17775.0,254,1,15.600000000000001,4,4,4,444
17777.0,24,3,15.08,2,2,4,224
17779.0,21,3,32.71,2,2,3,223
17781.0,159,2,15.7,4,3,4,434
17783.0,72,2,7.91,3,3,4,334
17785.0,53,1,8.5,3,4,4,344
17786.0,85,2,14.700000000000001,3,3,4,334
17787.0,152,3,20.52,4,2,3,423
17788.0,73,2,283.5,3,3,1,331
17789.0,281,1,12.75,4,4,4,444
17790.0,26,14,226.45000000000002,2,1,1,211
17791.0,29,1,10.0,2,4,4,244
17793.0,25,1,2.49,2,4,4,244
17795.0,179,2,10.999999999999998,4,3,4,434
17796.0,40,3,79.0,2,2,2,222
17797.0,22,3,42.099999999999994,2,2,3,223
17799.0,22,10,121.64999999999999,2,1,1,211
17800.0,37,9,96.20000000000002,2,1,2,212
17802.0,82,2,19.049999999999997,3,3,3,333
17805.0,73,1,30.24,3,4,3,343
17806.0,11,1,4.95,1,4,4,144
17809.0,16,9,1469.04,1,1,1,111
17811.0,4,39,740.79,1,1,1,111
17812.0,12,3,18.73,1,2,3,123
17813.0,14,5,50.970000000000006,1,2,2,122
17816.0,36,4,12.86,2,2,4,224
17817.0,4,3,242.35,1,2,1,121
17819.0,71,6,638.8399999999999,3,1,1,311
17824.0,51,1,30.0,3,4,3,343
17827.0,5,5,40.14,1,2,3,123
17830.0,1,3,66.0,1,2,2,122
17831.0,33,1,17.700000000000003,2,4,3,243
17832.0,49,1,2.34,2,4,4,244
17835.0,2,3,9.35,1,2,4,124
17836.0,47,1,1.65,2,4,4,244
17837.0,42,8,53.37,2,1,2,212
17838.0,26,4,167.0,2,2,1,221
17839.0,42,1,2.1,2,4,4,244
17841.0,1,121,1234.090000000001,1,1,1,111
17843.0,303,1,3.4799999999999995,4,4,4,444
17846.0,85,1,2033.1,3,4,1,341
17848.0,81,9,309.52,3,1,1,311
17849.0,218,4,109.20000000000002,4,2,2,422
17852.0,11,2,10.0,1,3,4,134
17854.0,185,2,18.15,4,3,3,433
17856.0,1,4,217.10000000000002,1,2,1,121
17857.0,4,23,7655.179999999999,1,1,1,111
17858.0,5,11,575.3499999999999,1,1,1,111
17859.0,304,1,1.9,4,4,4,444
17861.0,3,8,139.60999999999999,1,1,1,111
17862.0,323,1,90.0,4,4,2,442
17863.0,59,5,167.38,3,2,1,321
17864.0,12,3,21.75,1,2,3,123
17865.0,30,20,873.0800000000003,2,1,1,211
17866.0,142,1,17.700000000000003,4,4,3,443
17867.0,30,6,943.97,2,1,1,211
17869.0,107,4,50.55,3,2,2,322
17870.0,2,11,93.23000000000002,1,1,2,112
17871.0,204,1,5.76,4,4,4,444
17873.0,80,4,359.06,3,2,1,321
17874.0,185,6,108.11,4,1,2,412
17877.0,170,1,59.400000000000006,4,4,2,442
17878.0,43,1,10.0,2,4,4,244
17879.0,173,1,1.16,4,4,4,444
17880.0,364,1,15.0,4,4,4,444
17881.0,304,1,33.2,4,4,3,443
17883.0,3,4,20.4,1,2,3,123
17884.0,3,2,13.0,1,3,4,134
17885.0,12,1,2.88,1,4,4,144
17886.0,31,3,30.599999999999998,2,2,3,223
17887.0,129,1,1.65,3,4,4,344
17888.0,21,8,157.7,2,1,1,211
17889.0,212,2,7.9,4,3,4,434
17890.0,322,2,4.65,4,3,4,434
17891.0,162,1,20.4,4,4,3,443
17892.0,56,3,111.94999999999999,3,2,2,322
17893.0,225,1,3.25,4,4,4,444
17894.0,71,7,174.89,3,1,1,311
17895.0,44,1,7.5,2,4,4,244
17896.0,23,1,103.67999999999999,2,4,2,242
17897.0,172,1,7.95,4,4,4,444
17898.0,85,2,10.8,3,3,4,334
17899.0,159,1,13.68,4,4,4,444
17900.0,190,2,32.4,4,3,3,433
17901.0,29,1,2.49,2,4,4,244
17904.0,21,1,8.25,2,4,4,244
17905.0,71,3,232.4,3,2,1,321
17906.0,247,1,2.8499999999999996,4,4,4,444
17911.0,9,1,25.5,1,4,3,143
17912.0,310,5,37.93,4,2,3,423
17913.0,58,2,17.4,3,3,4,334
17914.0,3,1,0.39,1,4,4,144
17917.0,45,3,4.1000000000000005,2,2,4,224
17919.0,88,1,70.80000000000001,3,4,2,342
17920.0,4,15,136.80000000000004,1,1,1,111
17921.0,64,4,20.32,3,2,3,323
17923.0,282,1,207.50000000000003,4,4,1,441
17924.0,11,6,929.1600000000001,1,1,1,111
17926.0,133,2,53.10000000000001,3,3,2,332
17928.0,45,2,72.65,2,3,2,232
17929.0,11,4,744.9,1,2,1,121
17930.0,35,5,394.2,2,2,1,221
17931.0,134,2,5.7,3,3,4,334
17932.0,29,3,45.2,2,2,2,222
17934.0,51,2,27.759999999999998,3,3,3,333
17935.0,138,2,23.619999999999997,4,3,3,433
17936.0,5,1,3.95,1,4,4,144
17937.0,8,7,1182.54,1,1,1,111
17939.0,159,1,1.9,4,4,4,444
17940.0,49,10,2784.52,2,1,1,211
17941.0,130,1,139.2,3,4,1,341
17942.0,7,1,1.9,1,4,4,144
17946.0,233,2,9.329999999999998,4,3,4,434
17947.0,37,1,5.04,2,4,4,244
17948.0,147,1,358.56000000000006,4,4,1,441
17949.0,1,44,28685.690000000002,1,1,1,111
17950.0,72,3,19.79,3,2,3,323
17951.0,39,2,190.20000000000002,2,3,1,231
17954.0,5,10,63.04,1,1,2,112
17955.0,198,4,197.1,4,2,1,421
17956.0,249,1,12.75,4,4,4,444
17957.0,66,1,4.98,3,4,4,344
17958.0,116,1,4.16,3,4,4,344
17960.0,171,1,1.65,4,4,4,444
17961.0,21,38,156.38,2,1,1,211
17962.0,142,1,2.95,4,4,4,444
17964.0,31,1,3.75,2,4,4,244
17965.0,37,13,150.02,2,1,1,211
17966.0,37,5,143.67000000000002,2,2,1,221
17969.0,166,2,12.5,4,3,4,434
17970.0,211,1,12.5,4,4,4,444
17972.0,241,1,6.95,4,4,4,444
17973.0,51,1,11.7,3,4,4,344
17974.0,24,3,21.07,2,2,3,223
17975.0,15,12,285.08000000000004,1,1,1,111
17977.0,29,1,16.5,2,4,4,244
17978.0,365,1,3.3,4,4,4,444
17979.0,35,4,17.37,2,2,4,224
17980.0,165,3,95.95,4,2,2,422
17984.0,145,1,12.75,4,4,4,444
17985.0,22,1,12.75,2,4,4,244
17986.0,56,1,20.8,3,4,3,343
17987.0,185,1,1.6800000000000002,4,4,4,444
17988.0,11,7,41.85,1,1,3,113
17990.0,236,3,75.9,4,2,2,422
17991.0,225,2,5.9,4,3,4,434
17994.0,121,4,45.3,3,2,2,322
17995.0,281,1,23.6,4,4,3,443
17997.0,74,8,73.41999999999999,3,1,2,312
17999.0,37,1,3.25,2,4,4,244
18001.0,12,2,5.5,1,3,4,134
18004.0,362,1,1.65,4,4,4,444
18005.0,3,2,4.6,1,3,4,134
18006.0,23,1,2.5,2,4,4,244
18008.0,70,9,1833.8400000000001,3,1,1,311
18009.0,235,1,20.25,4,4,3,443
18010.0,256,1,12.75,4,4,4,444
18013.0,155,2,13.98,4,3,4,434
18014.0,28,1,6.75,2,4,4,244
18015.0,4,1,5.46,1,4,4,144
18016.0,32,5,70.0,2,2,2,222
18017.0,81,3,523.0,3,2,1,321
18018.0,108,2,42.7,3,3,3,333
18019.0,51,1,9.9,3,4,4,344
18022.0,35,1,3.0,2,4,4,244
18024.0,152,2,57.15,4,3,2,432
18027.0,98,1,15.299999999999999,3,4,4,344
18030.0,4,2,16.799999999999997,1,3,4,134
18032.0,334,1,13.5,4,4,4,444
18033.0,65,1,4.15,3,4,4,344
18034.0,21,2,3.33,2,3,4,234
18035.0,35,3,42.839999999999996,2,2,3,223
18036.0,32,3,9.0,2,2,4,224
18037.0,154,6,31.45,4,1,3,413
18040.0,19,2,35.8,2,3,3,233
18041.0,11,19,478.03999999999996,1,1,1,111
18042.0,53,1,9.9,3,4,4,344
18043.0,24,2,13.45,2,3,4,234
18044.0,4,10,127.46,1,1,1,111
18045.0,45,1,4.25,2,4,4,244
18048.0,203,2,4.75,4,3,4,434
18050.0,359,1,15.0,4,4,4,444
18053.0,70,1,19.799999999999997,3,4,3,343
18055.0,7,8,189.66,1,1,1,111
18056.0,288,1,20.4,4,4,3,443
18058.0,9,1,81.6,1,4,2,142
18059.0,23,3,48.56,2,2,2,222
18061.0,21,9,669.4200000000001,2,1,1,211
18062.0,173,3,142.8,4,2,1,421
18064.0,133,2,383.0,3,3,1,331
18065.0,5,14,269.73,1,1,1,111
18066.0,75,1,70.80000000000001,3,4,2,342
18067.0,40,1,10.2,2,4,4,244
18068.0,289,1,101.69999999999999,4,4,2,442
18069.0,26,5,41.24,2,2,3,223
18071.0,257,2,68.4,4,3,2,432
18072.0,185,1,15.0,4,4,4,444
18073.0,114,12,1724.1,3,1,1,311
18075.0,23,10,242.11999999999998,2,1,1,211
18077.0,8,10,106.29,1,1,2,112
18078.0,217,2,101.7,4,3,2,432
18079.0,45,4,260.84000000000003,2,2,1,221
18080.0,18,2,1231.5,2,3,1,231
18081.0,36,3,59.47,2,2,2,222
18082.0,25,1,2.95,2,4,4,244
18084.0,16,1,90.47999999999999,1,4,2,142
18085.0,330,1,59.400000000000006,4,4,2,442
18086.0,274,1,10.08,4,4,4,444
18087.0,98,2,4055.7199999999993,3,3,1,331
18088.0,61,1,1.25,3,4,4,344
18092.0,2,11,1216.32,1,1,1,111
18093.0,93,4,328.92,3,2,1,321
18094.0,81,7,259.79999999999995,3,1,1,311
18095.0,312,2,62.7,4,3,2,432
18096.0,11,3,20.06,1,2,3,123
18097.0,7,6,206.88000000000002,1,1,1,111
18099.0,127,1,7.95,3,4,4,344
18101.0,11,2,5.5,1,3,4,134
18102.0,0,57,39646.450000000004,1,1,1,111
18104.0,37,1,35.7,2,4,3,243
18105.0,37,1,3.75,2,4,4,244
18106.0,329,1,15.0,4,4,4,444
18108.0,254,1,16.8,4,4,4,444
18109.0,1,25,533.08,1,1,1,111
18110.0,19,1,1.7,2,4,4,244
18112.0,12,2,30.04,1,3,3,133
18114.0,290,1,5.95,4,4,4,444
18116.0,67,8,47.94,3,1,2,312
18117.0,25,1,10.2,2,4,4,244
18118.0,10,25,333.74999999999994,1,1,1,111
18120.0,214,1,4.95,4,4,4,444
18121.0,149,2,16.25,4,3,4,434
18122.0,8,6,80.86,1,1,2,112
18123.0,24,2,14.54,2,3,4,234
18125.0,29,4,41.099999999999994,2,2,3,223
18126.0,60,1,8.3,3,4,4,344
18127.0,19,3,50.2,2,2,2,222
18129.0,243,1,2.95,4,4,4,444
18130.0,15,3,59.8,1,2,2,122
18133.0,212,1,931.4999999999999,4,4,1,441
18135.0,29,5,292.99,2,2,1,221
18136.0,63,3,60.0,3,2,2,322
18138.0,295,1,35.400000000000006,4,4,3,443
18139.0,17,6,612.0,1,1,1,111
18142.0,157,2,120.96,4,3,2,432
18143.0,116,2,36.7,3,3,3,333
18144.0,7,11,1227.6,1,1,1,111
18145.0,12,4,46.5,1,2,2,122
18146.0,140,2,35.400000000000006,4,3,3,433
18147.0,45,2,50.46,2,3,2,232
18149.0,50,3,167.34999999999997,3,2,1,321
18150.0,32,3,30.48,2,2,3,223
18151.0,134,2,39.9,3,3,3,333
18154.0,3,2,46.8,1,3,2,132
18155.0,75,3,43.8,3,2,3,323
18156.0,12,1,25.5,1,4,3,143
18158.0,9,2,44.400000000000006,1,3,3,133
18159.0,301,1,175.2,4,4,1,441
18160.0,57,2,33.3,3,3,3,333
18161.0,15,5,136.39,1,2,1,121
18164.0,37,1,16.5,2,4,4,244
18165.0,177,1,4.5600000000000005,4,4,4,444
18167.0,23,3,115.20000000000002,2,2,2,222
18168.0,176,5,59.699999999999996,4,2,2,422
18169.0,60,1,19.799999999999997,3,4,3,343
18170.0,33,3,83.08,2,2,2,222
18171.0,58,5,167.04999999999998,3,2,1,321
18172.0,14,20,1583.6799999999994,1,1,1,111
18173.0,86,4,439.2000000000001,3,2,1,321
18174.0,7,1,104.0,1,4,2,142
18176.0,358,1,15.299999999999999,4,4,4,444
18177.0,31,6,93.8,2,1,2,212
